published_at,value,sensorid
2019-09-16 15:15:00,2.179,71
2019-09-16 15:00:00,1.627,71
2019-09-16 14:44:59,0.517,71
2019-09-16 14:30:00,1.039,71
2019-09-16 14:15:00,0.657,71
2019-09-16 13:59:59,0.691,71
2019-09-16 13:45:00,2.139,71
2019-09-16 13:30:00,1.589,71
2019-09-16 13:14:59,2.376,71
2019-09-16 13:00:00,1.734,71
2019-09-16 12:45:00,1.44,71
2019-09-16 12:29:59,1.474,71
2019-09-16 12:15:00,1.744,71
2019-09-16 12:00:00,1.508,71
2019-09-16 11:44:59,2.554,71
2019-09-16 11:30:00,1.742,71
2019-09-16 11:15:00,1.639,71
2019-09-16 10:59:59,1.865,71
2019-09-16 10:45:00,1.669,71
2019-09-16 10:30:00,1.78,71
2019-09-16 10:14:59,1.833,71
2019-09-16 10:00:00,2.313,71
2019-09-16 09:45:00,3.232,71
2019-09-16 09:29:59,2.765,71
2019-09-16 09:15:00,1.955,71
2019-09-16 09:00:00,1.964,71
2019-09-16 08:44:59,1.418,71
2019-09-16 08:30:00,0.669,71
2019-09-16 08:15:00,0.627,71
2019-09-16 07:59:59,1.017,71
2019-09-16 07:45:00,0.607,71
2019-09-16 07:30:00,0.245,71
2019-09-16 07:14:59,0.298,71
2019-09-16 07:00:00,0.315,71
2019-09-16 06:45:00,0.226,71
2019-09-16 06:29:59,0.389,71
2019-09-16 06:15:00,0.309,71
2019-09-16 06:00:00,0.405,71
2019-09-16 05:44:59,0.245,71
2019-09-16 05:30:00,0.289,71
2019-09-16 05:15:00,0.363,71
2019-09-16 04:59:59,0.239,71
2019-09-16 04:45:00,0.284,71
2019-09-16 04:30:00,0.329,71
2019-09-16 04:14:59,0.216,71
2019-09-16 04:00:00,0.315,71
2019-09-16 03:45:00,0.326,71
2019-09-16 03:29:59,0.329,71
2019-09-16 03:15:00,0.427,71
2019-09-16 03:00:00,0.267,71
2019-09-16 02:44:59,0.241,71
2019-09-16 02:30:00,0.318,71
2019-09-16 02:15:00,0.288,71
2019-09-16 01:59:59,0.295,71
2019-09-16 01:45:00,0.378,71
2019-09-16 01:30:00,0.285,71
2019-09-16 01:14:59,0.233,71
2019-09-16 01:00:00,0.334,71
2019-09-16 00:45:00,0.272,71
2019-09-16 00:29:59,0.381,71
2019-09-16 00:15:00,0.304,71
2019-09-16 00:00:00,0.317,71
2019-09-15 23:44:59,0.255,71
2019-09-15 23:30:00,0.294,71
2019-09-15 23:15:00,0.373,71
2019-09-15 22:59:59,0.272,71
2019-09-15 22:45:00,0.246,71
2019-09-15 22:30:00,0.328,71
2019-09-15 22:14:59,0.276,71
2019-09-15 22:00:00,0.332,71
2019-09-15 21:45:00,0.431,71
2019-09-15 21:29:59,0.32,71
2019-09-15 21:15:00,0.308,71
2019-09-15 21:00:00,0.298,71
2019-09-15 20:44:59,0.216,71
2019-09-15 20:30:00,0.313,71
2019-09-15 20:15:00,0.303,71
2019-09-15 19:59:59,0.235,71
2019-09-15 19:45:00,0.292,71
2019-09-15 19:30:00,0.351,71
2019-09-15 19:14:59,0.266,71
2019-09-15 19:00:00,0.294,71
2019-09-15 18:45:00,0.312,71
2019-09-15 18:29:59,0.387,71
2019-09-15 18:15:00,0.245,71
2019-09-15 18:00:00,0.418,71
2019-09-15 17:44:59,0.456,71
2019-09-15 17:30:00,0.248,71
2019-09-15 17:15:00,0.307,71
2019-09-15 16:59:59,0.345,71
2019-09-15 16:45:00,0.249,71
2019-09-15 16:30:00,0.337,71
2019-09-15 16:14:59,0.328,71
2019-09-15 16:00:00,0.261,71
2019-09-15 15:45:00,0.435,71
2019-09-15 15:29:59,0.391,71
2019-09-15 15:15:00,0.372,71
2019-09-15 15:00:00,0.334,71
2019-09-15 14:44:59,0.287,71
2019-09-15 14:30:00,0.268,71
2019-09-15 14:15:00,0.333,71
2019-09-15 13:59:59,0.382,71
2019-09-15 13:45:00,0.308,71
2019-09-15 13:30:00,0.346,71
2019-09-15 13:14:59,0.298,71
2019-09-15 13:00:00,0.287,71
2019-09-15 12:45:00,0.457,71
2019-09-15 12:29:59,0.4,71
2019-09-15 12:15:00,0.228,71
2019-09-15 12:00:00,0.326,71
2019-09-15 11:44:59,0.345,71
2019-09-15 11:30:00,0.301,71
2019-09-15 11:15:00,0.348,71
2019-09-15 10:59:59,0.335,71
2019-09-15 10:45:00,0.266,71
2019-09-15 10:30:00,0.322,71
2019-09-15 10:14:59,0.397,71
2019-09-15 10:00:00,0.331,71
2019-09-15 09:45:00,0.45,71
2019-09-15 09:29:59,0.365,71
2019-09-15 09:15:00,0.26,71
2019-09-15 09:00:00,0.324,71
2019-09-15 08:44:59,0.314,71
2019-09-15 08:30:00,0.238,71
2019-09-15 08:15:00,0.345,71
2019-09-15 07:59:59,0.386,71
2019-09-15 07:45:00,0.304,71
2019-09-15 07:30:00,0.325,71
2019-09-15 07:14:59,0.329,71
2019-09-15 07:00:00,0.238,71
2019-09-15 06:45:00,0.361,71
2019-09-15 06:29:59,0.345,71
2019-09-15 06:15:00,0.233,71
2019-09-15 06:00:00,0.414,71
2019-09-15 05:44:59,0.319,71
2019-09-15 05:30:00,0.218,71
2019-09-15 05:15:00,0.343,71
2019-09-15 04:59:59,0.323,71
2019-09-15 04:45:00,0.235,71
2019-09-15 04:30:00,0.288,71
2019-09-15 04:14:59,0.301,71
2019-09-15 04:00:00,0.263,71
2019-09-15 03:45:00,0.366,71
2019-09-15 03:29:59,0.405,71
2019-09-15 03:15:00,0.263,71
2019-09-15 03:00:00,0.309,71
2019-09-15 02:44:59,0.308,71
2019-09-15 02:30:00,0.227,71
2019-09-15 02:15:00,0.275,71
2019-09-15 01:59:59,0.398,71
2019-09-15 01:45:00,0.302,71
2019-09-15 01:30:00,0.251,71
2019-09-15 01:14:59,0.322,71
2019-09-15 01:00:00,0.275,71
2019-09-15 00:45:00,0.33,71
2019-09-15 00:29:59,0.39,71
2019-09-15 00:15:00,0.191,71
2019-09-15 00:00:00,0.298,71
2019-09-14 23:44:59,0.326,71
2019-09-14 23:30:00,0.304,71
2019-09-14 23:15:00,0.307,71
2019-09-14 22:59:59,0.318,71
2019-09-14 22:45:00,0.265,71
2019-09-14 22:30:00,0.258,71
2019-09-14 22:14:59,0.332,71
2019-09-14 22:00:00,0.343,71
2019-09-14 21:45:00,0.415,71
2019-09-14 21:29:59,0.312,71
2019-09-14 21:15:00,0.305,71
2019-09-14 21:00:00,0.234,71
2019-09-14 20:44:59,0.27,71
2019-09-14 20:30:00,0.333,71
2019-09-14 20:15:00,0.22,71
2019-09-14 19:59:59,0.265,71
2019-09-14 19:45:00,0.327,71
2019-09-14 19:30:00,0.315,71
2019-09-14 19:14:59,0.31,71
2019-09-14 19:00:00,0.345,71
2019-09-14 18:45:00,0.307,71
2019-09-14 18:29:59,0.321,71
2019-09-14 18:15:00,0.328,71
2019-09-14 18:00:00,0.349,71
2019-09-14 17:44:59,0.393,71
2019-09-14 17:30:00,0.338,71
2019-09-14 17:15:00,0.266,71
2019-09-14 16:59:59,0.288,71
2019-09-14 16:45:00,0.337,71
2019-09-14 16:30:00,0.311,71
2019-09-14 16:14:59,0.254,71
2019-09-14 16:00:00,0.398,71
2019-09-14 15:45:00,0.345,71
2019-09-14 15:29:59,0.416,71
2019-09-14 15:15:00,0.393,71
2019-09-14 15:00:00,0.253,71
2019-09-14 14:44:59,0.314,71
2019-09-14 14:30:00,0.334,71
2019-09-14 14:15:00,0.258,71
2019-09-14 13:59:59,0.394,71
2019-09-14 13:45:00,0.368,71
2019-09-14 13:30:00,0.268,71
2019-09-14 13:14:59,0.287,71
2019-09-14 13:00:00,0.4,71
2019-09-14 12:45:00,0.394,71
2019-09-14 12:29:59,0.355,71
2019-09-14 12:15:00,0.28,71
2019-09-14 12:00:00,0.252,71
2019-09-14 11:44:59,0.317,71
2019-09-14 11:30:00,0.396,71
2019-09-14 11:15:00,0.262,71
2019-09-14 10:59:59,0.283,71
2019-09-14 10:45:00,0.338,71
2019-09-14 10:30:00,0.327,71
2019-09-14 10:14:59,0.309,71
2019-09-14 10:00:00,0.52,71
2019-09-14 09:45:00,0.327,71
2019-09-14 09:29:59,0.304,71
2019-09-14 09:15:00,0.319,71
2019-09-14 09:00:00,0.263,71
2019-09-14 08:44:59,0.278,71
2019-09-14 08:30:00,0.36,71
2019-09-14 08:15:00,0.25,71
2019-09-14 07:59:59,0.312,71
2019-09-14 07:45:00,0.4,71
2019-09-14 07:30:00,0.387,71
2019-09-14 07:14:59,0.235,71
2019-09-14 07:00:00,0.379,71
2019-09-14 06:45:00,0.323,71
2019-09-14 06:29:59,0.251,71
2019-09-14 06:15:00,0.312,71
2019-09-14 06:00:00,0.387,71
2019-09-14 05:44:59,0.235,71
2019-09-14 05:30:00,0.309,71
2019-09-14 05:15:00,0.313,71
2019-09-14 04:59:59,0.218,71
2019-09-14 04:45:00,0.287,71
2019-09-14 04:30:00,0.348,71
2019-09-14 04:14:59,0.198,71
2019-09-14 04:00:00,0.359,71
2019-09-14 03:45:00,0.361,71
2019-09-14 03:29:59,0.303,71
2019-09-14 03:15:00,0.31,71
2019-09-14 03:00:00,0.346,71
2019-09-14 02:44:59,0.267,71
2019-09-14 02:30:00,0.276,71
2019-09-14 02:15:00,0.316,71
2019-09-14 01:59:59,0.358,71
2019-09-14 01:45:00,0.28,71
2019-09-14 01:30:00,0.325,71
2019-09-14 01:14:59,0.264,71
2019-09-14 01:00:00,0.33,71
2019-09-14 00:45:00,0.381,71
2019-09-14 00:29:59,0.276,71
2019-09-14 00:15:00,0.219,71
2019-09-14 00:00:00,0.321,71
2019-09-13 23:44:59,0.272,71
2019-09-13 23:30:00,0.327,71
2019-09-13 23:15:00,0.313,71
2019-09-13 22:59:59,0.286,71
2019-09-13 22:45:00,0.23,71
2019-09-13 22:30:00,0.322,71
2019-09-13 22:14:59,0.318,71
2019-09-13 22:00:00,0.412,71
2019-09-13 21:45:00,0.374,71
2019-09-13 21:29:59,0.252,71
2019-09-13 21:15:00,0.255,71
2019-09-13 21:00:00,0.311,71
2019-09-13 20:44:59,0.312,71
2019-09-13 20:30:00,0.355,71
2019-09-13 20:15:00,0.385,71
2019-09-13 19:59:59,0.403,71
2019-09-13 19:45:00,0.318,71
2019-09-13 19:30:00,0.446,71
2019-09-13 19:14:59,0.517,71
2019-09-13 19:00:00,0.506,71
2019-09-13 18:45:00,0.465,71
2019-09-13 18:29:59,0.46,71
2019-09-13 18:15:00,0.481,71
2019-09-13 18:00:00,0.512,71
2019-09-13 17:44:59,0.584,71
2019-09-13 17:30:00,0.554,71
2019-09-13 17:15:00,0.425,71
2019-09-13 16:59:59,0.417,71
2019-09-13 16:45:00,0.349,71
2019-09-13 16:30:00,0.7,71
2019-09-13 16:14:59,0.858,71
2019-09-13 16:00:00,0.998,71
2019-09-13 15:45:00,1.301,71
2019-09-13 15:29:59,1.285,71
2019-09-13 15:15:00,1.183,71
2019-09-13 15:00:00,1.379,71
2019-09-13 14:44:59,2.087,71
2019-09-13 14:30:00,1.612,71
2019-09-13 14:15:00,1.196,71
2019-09-13 13:59:59,1.026,71
2019-09-13 13:45:00,1.152,71
2019-09-13 13:30:00,1.682,71
2019-09-13 13:14:59,1.507,71
2019-09-13 13:00:00,1.467,71
2019-09-13 12:45:00,1.416,71
2019-09-13 12:29:59,1.307,71
2019-09-13 12:15:00,1.004,71
2019-09-13 12:00:00,1.128,71
2019-09-13 11:44:59,2.069,71
2019-09-13 11:30:00,2.159,71
2019-09-13 11:15:00,2.013,71
2019-09-13 10:59:59,1.751,71
2019-09-13 10:45:00,1.621,71
2019-09-13 10:30:00,1.789,71
2019-09-13 10:14:59,2.219,71
2019-09-13 10:00:00,2.403,71
2019-09-13 09:45:00,2.89,71
2019-09-13 09:29:59,2.811,71
2019-09-13 09:15:00,1.691,71
2019-09-13 09:00:00,1.53,71
2019-09-13 08:44:59,1.162,71
2019-09-13 08:30:00,0.487,71
2019-09-13 08:15:00,0.683,71
2019-09-13 07:59:59,0.76,71
2019-09-13 07:45:00,0.381,71
2019-09-13 07:30:00,0.31,71
2019-09-13 07:14:59,0.332,71
2019-09-13 07:00:00,0.396,71
2019-09-13 06:45:00,0.304,71
2019-09-13 06:29:59,0.318,71
2019-09-13 06:15:00,0.285,71
2019-09-13 06:00:00,0.223,71
2019-09-13 05:44:59,0.376,71
2019-09-13 05:30:00,0.373,71
2019-09-13 05:15:00,0.241,71
2019-09-13 04:59:59,0.314,71
2019-09-13 04:45:00,0.267,71
2019-09-13 04:30:00,0.183,71
2019-09-13 04:14:59,0.404,71
2019-09-13 04:00:00,0.401,71
2019-09-13 03:45:00,0.232,71
2019-09-13 03:29:59,0.286,71
2019-09-13 03:15:00,0.319,71
2019-09-13 03:00:00,0.218,71
2019-09-13 02:44:59,0.371,71
2019-09-13 02:30:00,0.333,71
2019-09-13 02:15:00,0.213,71
2019-09-13 01:59:59,0.319,71
2019-09-13 01:45:00,0.298,71
2019-09-13 01:30:00,0.318,71
2019-09-13 01:14:59,0.406,71
2019-09-13 01:00:00,0.342,71
2019-09-13 00:45:00,0.258,71
2019-09-13 00:29:59,0.19,71
2019-09-13 00:15:00,0.366,71
2019-09-13 00:00:00,0.254,71
2019-09-12 23:44:59,0.283,71
2019-09-12 23:30:00,0.327,71
2019-09-12 23:15:00,0.236,71
2019-09-12 22:59:59,0.317,71
2019-09-12 22:45:00,0.404,71
2019-09-12 22:30:00,0.228,71
2019-09-12 22:14:59,0.412,71
2019-09-12 22:00:00,0.314,71
2019-09-12 21:45:00,0.341,71
2019-09-12 21:29:59,0.274,71
2019-09-12 21:15:00,0.311,71
2019-09-12 21:00:00,0.277,71
2019-09-12 20:44:59,0.385,71
2019-09-12 20:30:00,0.486,71
2019-09-12 20:15:00,0.391,71
2019-09-12 19:59:59,0.425,71
2019-09-12 19:45:00,0.546,71
2019-09-12 19:30:00,0.521,71
2019-09-12 19:14:59,0.75,71
2019-09-12 19:00:00,0.642,71
2019-09-12 18:45:00,0.652,71
2019-09-12 18:29:59,0.674,71
2019-09-12 18:15:00,0.908,71
2019-09-12 18:00:00,0.917,71
2019-09-12 17:44:59,0.626,71
2019-09-12 17:30:00,0.666,71
2019-09-12 17:15:00,0.688,71
2019-09-12 16:59:59,0.591,71
2019-09-12 16:45:00,0.778,71
2019-09-12 16:30:00,0.923,71
2019-09-12 16:14:59,1.16,71
2019-09-12 16:00:00,1.071,71
2019-09-12 15:45:00,1.039,71
2019-09-12 15:29:59,1.274,71
2019-09-12 15:15:00,1.9,71
2019-09-12 15:00:00,1.757,71
2019-09-12 14:44:59,2.013,71
2019-09-12 14:30:00,1.456,71
2019-09-12 14:15:00,0.927,71
2019-09-12 13:59:59,0.883,71
2019-09-12 13:45:00,1.64,71
2019-09-12 13:30:00,2.06,71
2019-09-12 13:14:59,1.767,71
2019-09-12 13:00:00,1.715,71
2019-09-12 12:45:00,2.491,71
2019-09-12 12:29:59,1.001,71
2019-09-12 11:44:59,1.866,71
2019-09-12 11:30:00,2.31,71
2019-09-12 11:15:00,1.966,71
2019-09-12 10:59:59,2.178,71
2019-09-12 10:45:00,1.856,71
2019-09-12 10:30:00,2.582,71
2019-09-12 10:14:59,2.526,71
2019-09-12 10:00:00,2.584,71
2019-09-12 09:45:00,2.736,71
2019-09-12 09:29:59,2.124,71
2019-09-12 09:15:00,2.908,71
2019-09-12 09:00:00,2.832,71
2019-09-12 08:44:59,1.86,71
2019-09-12 08:30:00,0.716,71
2019-09-12 08:15:00,0.584,71
2019-09-12 07:59:59,0.764,71
2019-09-12 07:45:00,0.526,71
2019-09-12 07:30:00,0.45,71
2019-09-12 07:14:59,0.32,71
2019-09-12 07:00:00,0.29,71
2019-09-12 06:45:00,0.31,71
2019-09-12 06:29:59,0.28,71
2019-09-12 06:15:00,0.29,71
2019-09-12 06:00:00,0.31,71
2019-09-12 05:44:59,0.21,71
2019-09-12 05:30:00,0.302,71
2019-09-12 05:15:00,0.382,71
2019-09-12 04:59:59,0.204,71
2019-09-12 04:45:00,0.312,71
2019-09-12 04:30:00,0.228,71
2019-09-12 04:14:59,0.386,71
2019-09-12 04:00:00,0.258,71
2019-09-12 03:45:00,0.312,71
2019-09-12 03:29:59,0.298,71
2019-09-12 03:15:00,0.214,71
2019-09-12 03:00:00,0.366,71
2019-09-12 02:44:59,0.394,71
2019-09-12 02:30:00,0.212,71
2019-09-12 02:15:00,0.314,71
2019-09-12 01:59:59,0.3,71
2019-09-12 01:45:00,0.264,71
2019-09-12 01:30:00,0.452,71
2019-09-12 01:14:59,0.332,71
2019-09-12 01:00:00,0.236,71
2019-09-12 00:45:00,0.31,71
2019-09-12 00:29:59,0.274,71
2019-09-12 00:15:00,0.176,71
2019-09-12 00:00:00,0.324,71
2019-09-11 23:44:59,0.298,71
2019-09-11 23:30:00,0.306,71
2019-09-11 23:15:00,0.324,71
2019-09-11 22:59:59,0.282,71
2019-09-11 22:45:00,0.25,71
2019-09-11 22:30:00,0.448,71
2019-09-11 22:14:59,0.384,71
2019-09-11 22:00:00,0.242,71
2019-09-11 21:45:00,0.268,71
2019-09-11 21:29:59,0.324,71
2019-09-11 21:15:00,0.32,71
2019-09-11 21:00:00,0.254,71
2019-09-11 20:44:59,0.316,71
2019-09-11 20:30:00,0.174,71
2019-09-11 20:15:00,0.27,71
2019-09-11 19:59:59,0.354,71
2019-09-11 19:45:00,0.252,71
2019-09-11 19:30:00,0.34,71
2019-09-11 19:14:59,0.362,71
2019-09-11 19:00:00,0.208,71
2019-09-11 18:45:00,0.376,71
2019-09-11 18:29:59,0.296,71
2019-09-11 18:15:00,0.238,71
2019-09-11 18:00:00,0.33,71
2019-09-11 17:44:59,0.388,71
2019-09-11 17:30:00,0.316,71
2019-09-11 17:15:00,0.352,71
2019-09-11 16:59:59,0.324,71
2019-09-11 16:45:00,0.258,71
2019-09-11 16:30:00,0.414,71
2019-09-11 16:14:59,0.306,71
2019-09-11 16:00:00,0.292,71
2019-09-11 15:45:00,0.308,71
2019-09-11 15:29:59,0.38,71
2019-09-11 15:15:00,0.29,71
2019-09-11 15:00:00,0.336,71
2019-09-11 14:44:59,0.344,71
2019-09-11 14:30:00,0.342,71
2019-09-11 14:15:00,0.292,71
2019-09-11 13:59:59,0.35,71
2019-09-11 13:45:00,0.26,71
2019-09-11 13:30:00,0.43,71
2019-09-11 13:14:59,0.358,71
2019-09-11 13:00:00,0.328,71
2019-09-11 12:45:00,0.27,71
2019-09-11 12:29:59,0.278,71
2019-09-11 12:15:00,0.318,71
2019-09-11 12:00:00,0.234,71
2019-09-11 11:44:59,0.338,71
2019-09-11 11:30:00,0.25,71
2019-09-11 11:15:00,0.23,71
2019-09-11 10:59:59,0.344,71
2019-09-11 10:45:00,0.338,71
2019-09-11 10:30:00,0.318,71
2019-09-11 10:14:59,0.42,71
2019-09-11 10:00:00,0.312,71
2019-09-11 09:45:00,0.206,71
2019-09-11 09:29:59,0.376,71
2019-09-11 09:15:00,0.288,71
2019-09-11 09:00:00,0.25,71
2019-09-11 08:44:59,0.33,71
2019-09-11 08:30:00,0.226,71
2019-09-11 08:15:00,0.266,71
2019-09-11 07:59:59,0.4,71
2019-09-11 07:45:00,0.324,71
2019-09-11 07:30:00,0.336,71
2019-09-11 07:14:59,0.296,71
2019-09-11 07:00:00,0.408,71
2019-09-11 06:45:00,0.236,71
2019-09-11 06:29:59,0.192,71
2019-09-11 06:15:00,0.308,71
2019-09-11 06:00:00,0.256,71
2019-09-11 05:44:59,0.326,71
2019-09-11 05:30:00,0.308,71
2019-09-11 05:15:00,0.25,71
2019-09-11 04:59:59,0.26,71
2019-09-11 04:45:00,0.388,71
2019-09-11 04:30:00,0.316,71
2019-09-11 04:14:59,0.21,71
2019-09-11 04:00:00,0.282,71
2019-09-11 03:45:00,0.272,71
2019-09-11 03:29:59,0.22,71
2019-09-11 03:15:00,0.282,71
2019-09-11 03:00:00,0.218,71
2019-09-11 02:44:59,0.248,71
2019-09-11 02:30:00,0.336,71
2019-09-11 02:15:00,0.222,71
2019-09-11 01:59:59,0.238,71
2019-09-11 01:45:00,0.294,71
2019-09-11 01:30:00,0.44,71
2019-09-11 01:14:59,0.238,71
2019-09-11 01:00:00,0.3,71
2019-09-11 00:45:00,0.286,71
2019-09-11 00:29:59,0.13,71
2019-09-11 00:15:00,0.312,71
2019-09-11 00:00:00,0.288,71
2019-09-10 23:44:59,0.19,71
2019-09-10 23:30:00,0.262,71
2019-09-10 23:15:00,0.284,71
2019-09-10 22:59:59,0.234,71
2019-09-10 22:45:00,0.378,71
2019-09-10 22:30:00,0.318,71
2019-09-10 22:14:59,0.254,71
2019-09-10 22:00:00,0.304,71
2019-09-10 21:45:00,0.25,71
2019-09-10 21:29:59,0.322,71
2019-09-10 21:15:00,0.304,71
2019-09-10 21:00:00,0.238,71
2019-09-10 20:44:59,0.394,71
2019-09-10 20:30:00,0.382,71
2019-09-10 20:15:00,0.476,71
2019-09-10 19:59:59,0.474,71
2019-09-10 19:45:00,0.494,71
2019-09-10 19:30:00,0.496,71
2019-09-10 19:14:59,0.37,71
2019-09-10 19:00:00,0.5,71
2019-09-10 18:45:00,0.79,71
2019-09-10 18:29:59,0.714,71
2019-09-10 18:15:00,0.76,71
2019-09-10 18:00:00,0.756,71
2019-09-10 17:44:59,0.612,71
2019-09-10 17:30:00,0.582,71
2019-09-10 17:15:00,0.652,71
2019-09-10 16:59:59,0.614,71
2019-09-10 16:45:00,0.724,71
2019-09-10 16:30:00,1.092,71
2019-09-10 16:14:59,0.976,71
2019-09-10 16:00:00,1.056,71
2019-09-10 15:45:00,1.856,71
2019-09-10 15:29:59,1.864,71
2019-09-10 15:15:00,1.136,71
2019-09-10 15:00:00,1.52,71
2019-09-10 14:44:59,1.644,71
2019-09-10 14:30:00,2.038,71
2019-09-10 14:15:00,1.542,71
2019-09-10 13:59:59,1.304,71
2019-09-10 13:45:00,2.43,71
2019-09-10 13:30:00,1.94,71
2019-09-10 13:14:59,2.062,71
2019-09-10 13:00:00,1.876,71
2019-09-10 12:45:00,2.172,71
2019-09-10 12:29:59,1.802,71
2019-09-10 12:15:00,1.916,71
2019-09-10 12:00:00,2.836,71
2019-09-10 11:44:59,2.002,71
2019-09-10 11:30:00,1.738,71
2019-09-10 11:15:00,1.91,71
2019-09-10 10:59:59,2.28,71
2019-09-10 10:45:00,2.038,71
2019-09-10 10:30:00,2.292,71
2019-09-10 10:14:59,1.804,71
2019-09-10 10:00:00,2.362,71
2019-09-10 09:45:00,1.912,71
2019-09-10 09:29:59,1.732,71
2019-09-10 09:15:00,2.808,71
2019-09-10 09:00:00,3.062,71
2019-09-10 08:44:59,2.094,71
2019-09-10 08:30:00,0.84,71
2019-09-10 08:15:00,0.966,71
2019-09-10 07:59:59,0.864,71
2019-09-10 07:45:00,0.546,71
2019-09-10 07:30:00,0.294,71
2019-09-10 07:14:59,0.338,71
2019-09-10 07:00:00,0.268,71
2019-09-10 06:45:00,0.356,71
2019-09-10 06:29:59,0.33,71
2019-09-10 06:15:00,0.248,71
2019-09-10 06:00:00,0.292,71
2019-09-10 05:44:59,0.4,71
2019-09-10 05:30:00,0.258,71
2019-09-10 05:15:00,0.332,71
2019-09-10 04:59:59,0.31,71
2019-09-10 04:45:00,0.444,71
2019-09-10 04:30:00,0.244,71
2019-09-10 04:14:59,0.252,71
2019-09-10 04:00:00,0.392,71
2019-09-10 03:45:00,0.33,71
2019-09-10 03:29:59,0.344,71
2019-09-10 03:15:00,0.288,71
2019-09-10 03:00:00,0.26,71
2019-09-10 02:44:59,0.424,71
2019-09-10 02:30:00,0.264,71
2019-09-10 02:15:00,0.32,71
2019-09-10 01:59:59,0.322,71
2019-09-10 01:45:00,0.45,71
2019-09-10 01:30:00,0.312,71
2019-09-10 01:14:59,0.284,71
2019-09-10 01:00:00,0.342,71
2019-09-10 00:45:00,0.276,71
2019-09-10 00:29:59,0.282,71
2019-09-10 00:15:00,0.252,71
2019-09-10 00:00:00,0.26,71
2019-09-09 23:44:59,0.366,71
2019-09-09 23:30:00,0.342,71
2019-09-09 23:15:00,0.3,71
2019-09-09 22:59:59,0.34,71
2019-09-09 22:45:00,0.402,71
2019-09-09 22:30:00,0.344,71
2019-09-09 22:14:59,0.302,71
2019-09-09 22:00:00,0.342,71
2019-09-09 21:45:00,0.226,71
2019-09-09 21:29:59,0.374,71
2019-09-09 21:15:00,0.346,71
2019-09-09 21:00:00,0.238,71
2019-09-09 20:44:59,0.598,71
2019-09-09 20:30:00,0.492,71
2019-09-09 20:15:00,0.666,71
2019-09-09 19:59:59,0.746,71
2019-09-09 19:45:00,0.728,71
2019-09-09 19:30:00,0.628,71
2019-09-09 19:14:59,0.652,71
2019-09-09 19:00:00,0.822,71
2019-09-09 18:45:00,0.702,71
2019-09-09 18:29:59,0.856,71
2019-09-09 18:15:00,0.962,71
2019-09-09 18:00:00,0.942,71
2019-09-09 17:44:59,0.79,71
2019-09-09 17:30:00,0.648,71
2019-09-09 17:15:00,0.818,71
2019-09-09 16:59:59,1.388,71
2019-09-09 16:45:00,1.718,71
2019-09-09 16:30:00,1.474,71
2019-09-09 16:14:59,1.508,71
2019-09-09 16:00:00,2.256,71
2019-09-09 15:45:00,1.916,71
2019-09-09 15:29:59,1.56,71
2019-09-09 15:15:00,1.876,71
2019-09-09 15:00:00,1.948,71
2019-09-09 14:44:59,2.164,71
2019-09-09 14:30:00,1.914,71
2019-09-09 14:15:00,1.164,71
2019-09-09 13:59:59,1.758,71
2019-09-09 13:45:00,2.818,71
2019-09-09 13:30:00,2.076,71
2019-09-09 13:14:59,2.554,71
2019-09-09 13:00:00,2.13,71
2019-09-09 12:45:00,2.194,71
2019-09-09 12:29:59,2.048,71
2019-09-09 12:15:00,2.736,71
2019-09-09 12:00:00,2.358,71
2019-09-09 11:44:59,1.982,71
2019-09-09 11:30:00,2.096,71
2019-09-09 11:15:00,1.368,71
2019-09-09 10:59:59,2.12,71
2019-09-09 10:45:00,1.878,71
2019-09-09 10:30:00,2.146,71
2019-09-09 10:14:59,1.644,71
2019-09-09 10:00:00,1.696,71
2019-09-09 09:45:00,1.97,71
2019-09-09 09:29:59,2.73,71
2019-09-09 09:15:00,2.526,71
2019-09-09 09:00:00,1.206,71
2019-09-09 08:44:59,0.416,71
2019-09-09 08:30:00,0.334,71
2019-09-09 08:15:00,0.24,71
2019-09-09 07:59:59,0.49,71
2019-09-09 07:45:00,0.304,71
2019-09-09 07:30:00,0.356,71
2019-09-09 07:14:59,0.284,71
2019-09-09 07:00:00,0.278,71
2019-09-09 06:45:00,0.326,71
2019-09-09 06:29:59,0.29,71
2019-09-09 06:15:00,0.346,71
2019-09-09 06:00:00,0.276,71
2019-09-09 05:44:59,0.26,71
2019-09-09 05:30:00,0.376,71
2019-09-09 05:15:00,0.308,71
2019-09-09 04:59:59,0.388,71
2019-09-09 04:45:00,0.31,71
2019-09-09 04:30:00,0.262,71
2019-09-09 04:14:59,0.224,71
2019-09-09 04:00:00,0.28,71
2019-09-09 03:45:00,0.306,71
2019-09-09 03:29:59,0.228,71
2019-09-09 03:15:00,0.376,71
2019-09-09 03:00:00,0.276,71
2019-09-09 02:44:59,0.21,71
2019-09-09 02:30:00,0.35,71
2019-09-09 02:15:00,0.352,71
2019-09-09 01:59:59,0.376,71
2019-09-09 01:45:00,0.33,71
2019-09-09 01:30:00,0.344,71
2019-09-09 01:14:59,0.292,71
2019-09-09 01:00:00,0.318,71
2019-09-09 00:45:00,0.31,71
2019-09-09 00:29:59,0.17,71
2019-09-09 00:15:00,0.33,71
2019-09-09 00:00:00,0.266,71
2019-09-08 23:44:59,0.234,71
2019-09-08 23:30:00,0.352,71
2019-09-08 23:15:00,0.37,71
2019-09-08 22:59:59,0.342,71
